id,modified,datasetid,institutioncode,collectioncode,eventid,datecollected,seasoncollected,yearcollected,startyearcollected,endyearcollected,monthcollected,startmonthcollected,endmonthcollected,daycollected,startdaycollected,enddaycollected,timeofday,starttimeofday,endtimeofday,timezone,waterbody,country,stateprovince,county,recordnumber,fieldnumber,decimallongitude,startdecimallongitude,enddecimallongitude,decimallatitude,startdecimallatitude,enddecimallatitude,coordinateuncertaintyinmeters,georeferenceprotocol,minimumdepthinmeters,maximumdepthinmeters,occurrenceid,scientificname,scientificnameid,aphiaid,rankname,scientificnameaccepted,scientificnameauthorship,aphiaidaccepted,kingdom,phylum,class,order,family,genus,subgenus,specificepithet,infraspecificepithet,occurrenceremarks,basisofrecord,typestatus,catalognumber,references,recordedby,identifiedby,yearidentified,monthidentified,dayidentified,preparations,samplingeffort,samplingprotocol,qc,datageneralizations,eventremarks,locationremarks,associatedsequences,associatedmedia,organismid,geodeticdatum,dynamicproperties,identificationverificationstatus,identificationreferences,organismquantity,organismquantitytype,samplesizevalue,samplesizeunit,materialsampleid,taxonconceptid,"Count (Dmnless)"
39745709,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-19T00:00:00,spring,1994,,,5,,,19,,,19,,,,"Baltic Sea",,,,,,14.70833333,,,55.68,,,,,,,,"Macoma balthica",urn:lsid:marinespecies.org:taxname:141579,http://marinespecies.org/aphia.php?p=taxdetails&id=141579,Species,"Macoma balthica","(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=141579,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Macoma,,balthica,,"unit biomass:g/m²",O,,360,,,,,,,,,,17833855,,,,,,,,,,,,,,,,,597
39745710,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-19T00:00:00,spring,1994,,,5,,,19,,,19,,,,"Baltic Sea",,,,,,14.70833333,,,55.68,,,,,,,,Astarte,urn:lsid:marinespecies.org:taxname:137683,http://marinespecies.org/aphia.php?p=taxdetails&id=137683,Genus,Astarte,"J. Sowerby, 1816",http://marinespecies.org/aphia.php?p=taxdetails&id=137683,Animalia,Mollusca,Bivalvia,Carditida,Astartidae,Astarte,,,,"unit biomass:g/m²",O,,378,,,,,,,,,,17833855,,,,,,,,,,,,,,,,,110
39745711,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-19T00:00:00,spring,1994,,,5,,,19,,,19,,,,"Baltic Sea",,,,,,14.70833333,,,55.68,,,,,,,,"Saduria entomon",urn:lsid:marinespecies.org:taxname:119034,http://marinespecies.org/aphia.php?p=taxdetails&id=119034,Species,"Saduria entomon","(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=119034,Animalia,Arthropoda,Malacostraca,Isopoda,Chaetiliidae,Saduria,,entomon,,"unit biomass:g/m²",O,,366,,,,,,,,,,17833855,,,,,,,,,,,,,,,,,28
39811262,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-18T00:00:00,spring,1994,,,5,,,18,,,17.75,,,,"Baltic Sea",,,,,,14.865,,,55.61666667,,,,,,,,"Macoma balthica",urn:lsid:marinespecies.org:taxname:141579,http://marinespecies.org/aphia.php?p=taxdetails&id=141579,Species,"Macoma balthica","(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=141579,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Macoma,,balthica,,"unit biomass:g/m²",O,,341,,,,,,,,,,17833855,,,,,,,,,,,,,,,,,199
39811263,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-18T00:00:00,spring,1994,,,5,,,18,,,17.75,,,,"Baltic Sea",,,,,,14.865,,,55.61666667,,,,,,,,Bacillariophyceae,urn:lsid:marinespecies.org:taxname:148899,http://marinespecies.org/aphia.php?p=taxdetails&id=148899,Class,Bacillariophyceae,"Haeckel, 1878",http://marinespecies.org/aphia.php?p=taxdetails&id=148899,Chromista,Ochrophyta,Bacillariophyceae,,,,,,,"unit biomass:g/m²",O,,344,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,1.35638e+007
39811264,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-18T00:00:00,spring,1994,,,5,,,18,,,17.75,,,,"Baltic Sea",,,,,,14.865,,,55.61666667,,,,,,,,Cladocera,urn:lsid:marinespecies.org:taxname:1076,http://marinespecies.org/aphia.php?p=taxdetails&id=1076,Superorder,Diplostraca,"Gerstaecker, 1866",http://marinespecies.org/aphia.php?p=taxdetails&id=155670,Animalia,Arthropoda,Branchiopoda,,,,,,,"unit biomass:g/m²",O,,346,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,219
39811265,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-18T00:00:00,spring,1994,,,5,,,18,,,17.75,,,,"Baltic Sea",,,,,,14.865,,,55.61666667,,,,,,,,Foraminifera,urn:lsid:marinespecies.org:taxname:1410,http://marinespecies.org/aphia.php?p=taxdetails&id=1410,Phylum,Foraminifera,"d'Orbigny, 1826",http://marinespecies.org/aphia.php?p=taxdetails&id=1410,Chromista,Foraminifera,,,,,,,,"unit biomass:g/m²",O,,337,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,2201
39811266,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-18T00:00:00,spring,1994,,,5,,,18,,,17.75,,,,"Baltic Sea",,,,,,14.865,,,55.61666667,,,,,,,,"Alkmaria rominji",urn:lsid:marinespecies.org:taxname:378494,http://marinespecies.org/aphia.php?p=taxdetails&id=378494,Species,"Alkmaria romijni","Horst, 1919",http://marinespecies.org/aphia.php?p=taxdetails&id=129769,Animalia,Annelida,Polychaeta,Terebellida,Ampharetidae,Alkmaria,,romijni,,"unit biomass:g/m²",O,,348,,,,,,,,,,17833855,,,,,,,,,,,,,,,,,1990
39811267,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-18T00:00:00,spring,1994,,,5,,,18,,,17.75,,,,"Baltic Sea",,,,,,14.865,,,55.61666667,,,,,,,,Harmothoe,urn:lsid:marinespecies.org:taxname:129491,http://marinespecies.org/aphia.php?p=taxdetails&id=129491,Genus,Harmothoe,"Kinberg, 1856",http://marinespecies.org/aphia.php?p=taxdetails&id=129491,Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Harmothoe,,,,"unit biomass:g/m²",O,,349,,,,,,,,,,17833855,,,,,,,,,,,,,,,,,1297
39811268,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-18T00:00:00,spring,1994,,,5,,,18,,,17.75,,,,"Baltic Sea",,,,,,14.865,,,55.61666667,,,,,,,,Scoloplos,urn:lsid:marinespecies.org:taxname:129425,http://marinespecies.org/aphia.php?p=taxdetails&id=129425,Genus,Scoloplos,"Blainville, 1828",http://marinespecies.org/aphia.php?p=taxdetails&id=129425,Animalia,Annelida,Polychaeta,,Orbiniidae,Scoloplos,,,,"unit biomass:g/m²",O,,350,,,,,,,,,,17833855,,,,,,,,,,,,,,,,,519
39811269,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-18T00:00:00,spring,1994,,,5,,,18,,,17.75,,,,"Baltic Sea",,,,,,14.865,,,55.61666667,,,,,,,,Biota,urn:lsid:marinespecies.org:taxname:1,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,,,,,,,"unit biomass:g/m²",O,,342,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,1.57329e+007
39811270,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-18T00:00:00,spring,1994,,,5,,,18,,,17.75,,,,"Baltic Sea",,,,,,14.865,,,55.61666667,,,,,,,,Biota,urn:lsid:marinespecies.org:taxname:1,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,,,,,,,"unit biomass:g/m²",O,,343,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,2.51257e+007
39811271,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-18T00:00:00,spring,1994,,,5,,,18,,,17.75,,,,"Baltic Sea",,,,,,14.865,,,55.61666667,,,,,,,,Biota,urn:lsid:marinespecies.org:taxname:1,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,,,,,,,"unit biomass:g/m²",O,,345,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,126843
39811272,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-18T00:00:00,spring,1994,,,5,,,18,,,17.75,,,,"Baltic Sea",,,,,,14.865,,,55.61666667,,,,,,,,Biota,urn:lsid:marinespecies.org:taxname:1,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,,,,,,,"unit biomass:g/m²",O,,347,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,1.22106e+007
39811273,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-18T00:00:00,spring,1994,,,5,,,18,,,17.75,,,,"Baltic Sea",,,,,,14.865,,,55.61666667,,,,,,,,Biota,urn:lsid:marinespecies.org:taxname:1,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,,,,,,,"unit biomass:g/m²",O,,353,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,145788
39811275,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-18T00:00:00,spring,1994,,,5,,,18,,,17.75,,,,"Baltic Sea",,,,,,14.865,,,55.61666667,,,,,,,,Priapulida,urn:lsid:marinespecies.org:taxname:101063,http://marinespecies.org/aphia.php?p=taxdetails&id=101063,Phylum,Priapulida,"Théel, 1906",http://marinespecies.org/aphia.php?p=taxdetails&id=101063,Animalia,Priapulida,,,,,,,,"unit biomass:g/m²",O,,338,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,219
39811276,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-18T00:00:00,spring,1994,,,5,,,18,,,17.75,,,,"Baltic Sea",,,,,,14.865,,,55.61666667,,,,,,,,Aricidea,urn:lsid:marinespecies.org:taxname:129430,http://marinespecies.org/aphia.php?p=taxdetails&id=129430,Genus,Aricidea,"Webster, 1879",http://marinespecies.org/aphia.php?p=taxdetails&id=129430,Animalia,Annelida,Polychaeta,,Paraonidae,Aricidea,,,,"unit biomass:g/m²",O,,352,,,,,,,,,,17833855,,,,,,,,,,,,,,,,,19
39811277,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-18T00:00:00,spring,1994,,,5,,,18,,,17.75,,,,"Baltic Sea",,,,,,14.865,,,55.61666667,,,,,,,,Polychaeta,urn:lsid:marinespecies.org:taxname:883,http://marinespecies.org/aphia.php?p=taxdetails&id=883,Class,Polychaeta,"Grube, 1850",http://marinespecies.org/aphia.php?p=taxdetails&id=883,Animalia,Annelida,Polychaeta,,,,,,,"unit biomass:g/m²",O,,340,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,21815
39811278,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-18T00:00:00,spring,1994,,,5,,,18,,,17.75,,,,"Baltic Sea",,,,,,14.865,,,55.61666667,,,,,,,,"Pontoporeia femorata",urn:lsid:marinespecies.org:taxname:103079,http://marinespecies.org/aphia.php?p=taxdetails&id=103079,Species,"Pontoporeia femorata","Krøyer, 1842",http://marinespecies.org/aphia.php?p=taxdetails&id=103079,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontoporeiidae,Pontoporeia,,femorata,,"unit biomass:g/m²",O,,339,,,,,,,,,,17833855,,,,,,,,,,,,,,,,,10
39811279,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-18T00:00:00,spring,1994,,,5,,,18,,,17.75,,,,"Baltic Sea",,,,,,14.865,,,55.61666667,,,,,,,,Nematoda,urn:lsid:marinespecies.org:taxname:799,http://marinespecies.org/aphia.php?p=taxdetails&id=799,Phylum,Nematoda,,http://marinespecies.org/aphia.php?p=taxdetails&id=799,Animalia,Nematoda,,,,,,,,"unit biomass:g/m²",O,,336,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,620960
39811280,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-18T00:00:00,spring,1994,,,5,,,18,,,17.75,,,,"Baltic Sea",,,,,,14.865,,,55.61666667,,,,,,,,"Trochochaeta multisetosa",urn:lsid:marinespecies.org:taxname:131576,http://marinespecies.org/aphia.php?p=taxdetails&id=131576,Species,"Trochochaeta multisetosa","(Örsted, 1844)",http://marinespecies.org/aphia.php?p=taxdetails&id=131576,Animalia,Annelida,Polychaeta,Spionida,Trochochaetidae,Trochochaeta,,multisetosa,,"unit biomass:g/m²",O,,351,,,,,,,,,,17833855,,,,,,,,,,,,,,,,,722
40130334,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-18T00:00:00,spring,1994,,,5,,,18,,,7.25,,,,"Baltic Sea",,,,,,15.72666667,,,55.75,,,,,,,,Oligochaeta,urn:lsid:marinespecies.org:taxname:2036,http://marinespecies.org/aphia.php?p=taxdetails&id=2036,Subclass,Oligochaeta,"Grube, 1850",http://marinespecies.org/aphia.php?p=taxdetails&id=2036,Animalia,Annelida,Clitellata,,,,,,,"unit biomass:g/m²",O,,583,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,12935
40130335,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-18T00:00:00,spring,1994,,,5,,,18,,,7.25,,,,"Baltic Sea",,,,,,15.72666667,,,55.75,,,,,,,,Acari,urn:lsid:marinespecies.org:taxname:292684,http://marinespecies.org/aphia.php?p=taxdetails&id=292684,Subclass,Acari,"Leach, 1817",http://marinespecies.org/aphia.php?p=taxdetails&id=292684,Animalia,Arthropoda,Arachnida,,,,,,,"unit biomass:g/m²",O,,581,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,27661
40130336,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-18T00:00:00,spring,1994,,,5,,,18,,,7.25,,,,"Baltic Sea",,,,,,15.72666667,,,55.75,,,,,,,,"Pontoporeia femorata",urn:lsid:marinespecies.org:taxname:103079,http://marinespecies.org/aphia.php?p=taxdetails&id=103079,Species,"Pontoporeia femorata","Krøyer, 1842",http://marinespecies.org/aphia.php?p=taxdetails&id=103079,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontoporeiidae,Pontoporeia,,femorata,,"unit biomass:g/m²",O,,584,,,,,,,,,,17833855,,,,,,,,,,,,,,,,,199
40130337,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-18T00:00:00,spring,1994,,,5,,,18,,,7.25,,,,"Baltic Sea",,,,,,15.72666667,,,55.75,,,,,,,,Halicryptus,urn:lsid:marinespecies.org:taxname:101093,http://marinespecies.org/aphia.php?p=taxdetails&id=101093,Genus,Halicryptus,"von Siebold, 1849",http://marinespecies.org/aphia.php?p=taxdetails&id=101093,Animalia,Priapulida,,Halicryptomorpha,Halicryptidae,Halicryptus,,,,"unit biomass:g/m²",O,,594,,,,,,,,,,17833855,,,,,,,,,,,,,,,,,597
40130339,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-18T00:00:00,spring,1994,,,5,,,18,,,7.25,,,,"Baltic Sea",,,,,,15.72666667,,,55.75,,,,,,,,Harpacticoida,urn:lsid:marinespecies.org:taxname:1102,http://marinespecies.org/aphia.php?p=taxdetails&id=1102,Order,Harpacticoida,"Sars G.O., 1903",http://marinespecies.org/aphia.php?p=taxdetails&id=1102,Animalia,Arthropoda,Copepoda,Harpacticoida,,,,,,"unit biomass:g/m²",O,,580,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,3383
40130340,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-18T00:00:00,spring,1994,,,5,,,18,,,7.25,,,,"Baltic Sea",,,,,,15.72666667,,,55.75,,,,,,,,Terebellidae,urn:lsid:marinespecies.org:taxname:982,http://marinespecies.org/aphia.php?p=taxdetails&id=982,Family,Terebellidae,"Johnston, 1846",http://marinespecies.org/aphia.php?p=taxdetails&id=982,Animalia,Annelida,Polychaeta,Terebellida,Terebellidae,,,,,"unit biomass:g/m²",O,,595,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,199
40130341,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-18T00:00:00,spring,1994,,,5,,,18,,,7.25,,,,"Baltic Sea",,,,,,15.72666667,,,55.75,,,,,,,,Nematoda,urn:lsid:marinespecies.org:taxname:799,http://marinespecies.org/aphia.php?p=taxdetails&id=799,Phylum,Nematoda,,http://marinespecies.org/aphia.php?p=taxdetails&id=799,Animalia,Nematoda,,,,,,,,"unit biomass:g/m²",O,,579,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,4.81027e+006
40130342,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-18T00:00:00,spring,1994,,,5,,,18,,,7.25,,,,"Baltic Sea",,,,,,15.72666667,,,55.75,,,,,,,,"Mytilus edulis",urn:lsid:marinespecies.org:taxname:140480,http://marinespecies.org/aphia.php?p=taxdetails&id=140480,Species,"Mytilus edulis","Linnaeus, 1758",http://marinespecies.org/aphia.php?p=taxdetails&id=140480,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Mytilus,,edulis,,"unit biomass:g/m²",O,,586,,,,,,,,,,17833855,,,,,,,,,,,,,,,,,1393
40130343,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-18T00:00:00,spring,1994,,,5,,,18,,,7.25,,,,"Baltic Sea",,,,,,15.72666667,,,55.75,,,,,,,,Harmothoe,urn:lsid:marinespecies.org:taxname:129491,http://marinespecies.org/aphia.php?p=taxdetails&id=129491,Genus,Harmothoe,"Kinberg, 1856",http://marinespecies.org/aphia.php?p=taxdetails&id=129491,Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Harmothoe,,,,"unit biomass:g/m²",O,,593,,,,,,,,,,17833855,,,,,,,,,,,,,,,,,199
40130344,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-18T00:00:00,spring,1994,,,5,,,18,,,7.25,,,,"Baltic Sea",,,,,,15.72666667,,,55.75,,,,,,,,Ostracoda,urn:lsid:marinespecies.org:taxname:1078,http://marinespecies.org/aphia.php?p=taxdetails&id=1078,Class,Ostracoda,"Latreille, 1802",http://marinespecies.org/aphia.php?p=taxdetails&id=1078,Animalia,Arthropoda,Ostracoda,,,,,,,"unit biomass:g/m²",O,,582,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,6368
40130345,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-18T00:00:00,spring,1994,,,5,,,18,,,7.25,,,,"Baltic Sea",,,,,,15.72666667,,,55.75,,,,,,,,Biota,urn:lsid:marinespecies.org:taxname:1,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,,,,,,,"unit biomass:g/m²",O,,592,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,4.38914e+006
40130346,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-18T00:00:00,spring,1994,,,5,,,18,,,7.25,,,,"Baltic Sea",,,,,,15.72666667,,,55.75,,,,,,,,Biota,urn:lsid:marinespecies.org:taxname:1,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,,,,,,,"unit biomass:g/m²",O,,587,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,1.36063e+008
40130347,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-18T00:00:00,spring,1994,,,5,,,18,,,7.25,,,,"Baltic Sea",,,,,,15.72666667,,,55.75,,,,,,,,Turbellaria,urn:lsid:marinespecies.org:taxname:794,http://marinespecies.org/aphia.php?p=taxdetails&id=794,,,,,,,,,,,,,,"unit biomass:g/m²",O,,588,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,17711
40130348,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-18T00:00:00,spring,1994,,,5,,,18,,,7.25,,,,"Baltic Sea",,,,,,15.72666667,,,55.75,,,,,,,,Biota,urn:lsid:marinespecies.org:taxname:1,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,,,,,,,"unit biomass:g/m²",O,,597,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,6173
40130350,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-18T00:00:00,spring,1994,,,5,,,18,,,7.25,,,,"Baltic Sea",,,,,,15.72666667,,,55.75,,,,,,,,Pygospio,urn:lsid:marinespecies.org:taxname:129622,http://marinespecies.org/aphia.php?p=taxdetails&id=129622,Genus,Pygospio,"Claparède, 1863",http://marinespecies.org/aphia.php?p=taxdetails&id=129622,Animalia,Annelida,Polychaeta,Spionida,Spionidae,Pygospio,,,,"unit biomass:g/m²",O,,596,,,,,,,,,,17833855,,,,,,,,,,,,,,,,,8358
40130351,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-18T00:00:00,spring,1994,,,5,,,18,,,7.25,,,,"Baltic Sea",,,,,,15.72666667,,,55.75,,,,,,,,Nemertea,urn:lsid:marinespecies.org:taxname:152391,http://marinespecies.org/aphia.php?p=taxdetails&id=152391,Phylum,Nemertea,,http://marinespecies.org/aphia.php?p=taxdetails&id=152391,Animalia,Nemertea,,,,,,,,"unit biomass:g/m²",O,,589,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,9552
40130352,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-18T00:00:00,spring,1994,,,5,,,18,,,7.25,,,,"Baltic Sea",,,,,,15.72666667,,,55.75,,,,,,,,"Macoma balthica",urn:lsid:marinespecies.org:taxname:141579,http://marinespecies.org/aphia.php?p=taxdetails&id=141579,Species,"Macoma balthica","(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=141579,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Macoma,,balthica,,"unit biomass:g/m²",O,,585,,,,,,,,,,17833855,,,,,,,,,,,,,,,,,1194
40130353,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-18T00:00:00,spring,1994,,,5,,,18,,,7.25,,,,"Baltic Sea",,,,,,15.72666667,,,55.75,,,,,,,,Bacillariophyceae,urn:lsid:marinespecies.org:taxname:148899,http://marinespecies.org/aphia.php?p=taxdetails&id=148899,Class,Bacillariophyceae,"Haeckel, 1878",http://marinespecies.org/aphia.php?p=taxdetails&id=148899,Chromista,Ochrophyta,Bacillariophyceae,,,,,,,"unit biomass:g/m²",O,,590,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,512465
40167426,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-18T00:00:00,spring,1994,,,5,,,18,,,6.25,,,,"Baltic Sea",,,,,,15.8,,,55.83166667,,,,,,,,"Monoporeia affinis",urn:lsid:marinespecies.org:taxname:103077,http://marinespecies.org/aphia.php?p=taxdetails&id=103077,Species,"Monoporeia affinis","(Lindström, 1855)",http://marinespecies.org/aphia.php?p=taxdetails&id=103077,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontoporeiidae,Monoporeia,,affinis,,"unit biomass:g/m²",O,,563,,,,,,,,,,17833855,,,,,,,,,,,,,,,,,12
40167427,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-18T00:00:00,spring,1994,,,5,,,18,,,6.25,,,,"Baltic Sea",,,,,,15.8,,,55.83166667,,,,,,,,Pygospio,urn:lsid:marinespecies.org:taxname:129622,http://marinespecies.org/aphia.php?p=taxdetails&id=129622,Genus,Pygospio,"Claparède, 1863",http://marinespecies.org/aphia.php?p=taxdetails&id=129622,Animalia,Annelida,Polychaeta,Spionida,Spionidae,Pygospio,,,,"unit biomass:g/m²",O,,577,,,,,,,,,,17833855,,,,,,,,,,,,,,,,,178
